primary_model	add_var	no_m	secondary_alg	predictor	sensitivities	specificities	thresholds	var_cat
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8620689655172413	0.366666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6724137931034483	0.377777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8448275862068966	0.377777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6637931034482759	0.388888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8448275862068966	0.388888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6637931034482759	0.4	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8275862068965517	0.4	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6551724137931034	0.411111111111111	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8275862068965517	0.411111111111111	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.646551724137931	0.422222222222222	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8275862068965517	0.422222222222222	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6379310344827587	0.433333333333333	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8191810344827585	0.433333333333333	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6293103448275862	0.444444444444444	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8189655172413793	0.444444444444444	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6204741379310347	0.455555555555556	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8105603448275859	0.455555555555556	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.603448275862069	0.466666666666667	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8103448275862069	0.466666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5862068965517241	0.477777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8103448275862069	0.477777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5775862068965517	0.488888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8017241379310345	0.488888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5689655172413793	0.5	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.8017241379310345	0.5	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5603448275862069	0.511111111111111	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7933189655172412	0.511111111111111	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5431034482758621	0.522222222222222	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7931034482758621	0.522222222222222	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5258620689655172	0.533333333333333	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7846982758620688	0.533333333333333	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5086206896551724	0.544444444444444	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7844827586206896	0.544444444444444	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.49137931034482757	0.555555555555556	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7758620689655172	0.555555555555556	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4827586206896552	0.566666666666667	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7674568965517239	0.566666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.46551724137931033	0.577777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7586206896551724	0.577777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4482758620689655	0.588888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.75	0.588888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4396551724137931	0.6	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7413793103448276	0.6	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.43103448275862066	0.611111111111111	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7243534482758618	0.611111111111111	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4224137931034483	0.622222222222222	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7155172413793104	0.622222222222222	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.39655172413793105	0.633333333333333	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.7068965517241379	0.633333333333333	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3879310344827586	0.644444444444444	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6896551724137931	0.644444444444444	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.37047413793103473	0.655555555555556	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6810344827586207	0.655555555555556	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3532327586206898	0.666666666666667	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6637931034482759	0.666666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3275862068965517	0.677777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6467672413793102	0.677777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3017241379310345	0.688888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6379310344827587	0.688888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.29310344827586204	0.7	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.620905172413793	0.7	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.28448275862068967	0.711111111111111	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.6122844827586205	0.711111111111111	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.2672413793103448	0.722222222222222	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.603448275862069	0.722222222222222	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.25862068965517243	0.733333333333333	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5948275862068966	0.733333333333333	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.25	0.744444444444444	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5689655172413793	0.744444444444444	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.2413793103448276	0.755555555555556	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5517241379310345	0.755555555555556	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.2413793103448276	0.766666666666667	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5344827586206896	0.766666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.22413793103448276	0.777777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5258620689655172	0.777777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.22413793103448276	0.788888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.5086206896551724	0.788888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.21551724137931033	0.8	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.49137931034482757	0.8	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.20689655172413793	0.811111111111111	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.45689655172413796	0.811111111111111	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.1896551724137931	0.822222222222222	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4398706896551722	0.822222222222222	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.1810344827586207	0.833333333333333	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4224137931034483	0.833333333333333	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.17219827586206918	0.844444444444444	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.4053879310344825	0.844444444444444	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.14655172413793102	0.855555555555556	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3879310344827586	0.855555555555556	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.12931034482758622	0.866666666666667	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3793103448275862	0.866666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.1206896551724138	0.877777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3620689655172414	0.877777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.11206896551724138	0.888888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.35344827586206895	0.888888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.10344827586206896	0.9	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.33620689655172414	0.9	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.08620689655172414	0.911111111111111	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.31896551724137934	0.911111111111111	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.0603448275862069	0.922222222222222	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.3103448275862069	0.922222222222222	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.04288793103448296	0.933333333333333	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.28448275862068967	0.933333333333333	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.02586206896551724	0.944444444444444	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.25862068965517243	0.944444444444444	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.017241379310344827	0.955555555555556	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.23275862068965517	0.955555555555556	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0	0.966666666666667	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.19827586206896552	0.966666666666667	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0	0.977777777777778	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.1896551724137931	0.977777777777778	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0	0.988888888888889	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.15517241379310345	0.988888888888889	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0	1	NA	lower_ci
rf_mphl	fit	FALSE	log_reg	secondary_pred	0.06896551724137931	1	NA	upper_ci
rf_mphl	fit	FALSE	log_reg	FIT_value	1	0	-Inf	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	1	0.011111111111111112	76.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9913793103448276	0.022222222222222223	77.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9913793103448276	0.03333333333333333	79	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9827586206896551	0.05555555555555555	80.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9827586206896551	0.06666666666666667	81.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9827586206896551	0.07777777777777778	82.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9741379310344828	0.08888888888888889	83.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9655172413793104	0.08888888888888889	84.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9655172413793104	0.1	85.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9655172413793104	0.1111111111111111	86.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9655172413793104	0.12222222222222222	87.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9396551724137931	0.15555555555555556	88.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9396551724137931	0.17777777777777778	89.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9310344827586207	0.17777777777777778	90.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9137931034482759	0.17777777777777778	91.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9137931034482759	0.18888888888888888	92.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.9051724137931034	0.2	94	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.896551724137931	0.23333333333333334	96	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8793103448275862	0.23333333333333334	97.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8793103448275862	0.24444444444444444	98.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8793103448275862	0.25555555555555554	101.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8706896551724138	0.25555555555555554	105	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8706896551724138	0.26666666666666666	106.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8620689655172413	0.26666666666666666	107.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.853448275862069	0.2777777777777778	108.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.853448275862069	0.3	109.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8362068965517241	0.3	111	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8362068965517241	0.3111111111111111	112.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8275862068965517	0.32222222222222224	113.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8189655172413793	0.32222222222222224	115	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8103448275862069	0.32222222222222224	117	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8103448275862069	0.3333333333333333	118.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8017241379310345	0.3333333333333333	120.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.8017241379310345	0.34444444444444444	123	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7758620689655172	0.34444444444444444	124.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7758620689655172	0.35555555555555557	125.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7758620689655172	0.36666666666666664	126.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7672413793103449	0.3888888888888889	128	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7672413793103449	0.4	129.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7586206896551724	0.4111111111111111	130.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.75	0.4111111111111111	133	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7413793103448276	0.4111111111111111	135.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7241379310344828	0.43333333333333335	137.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7241379310344828	0.4444444444444444	139.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7155172413793104	0.4444444444444444	140.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.7068965517241379	0.4444444444444444	142.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.6982758620689655	0.4444444444444444	145	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.6896551724137931	0.4444444444444444	146.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.6724137931034483	0.4444444444444444	147.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.6551724137931034	0.4444444444444444	149	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.6293103448275862	0.45555555555555555	150.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.6120689655172413	0.45555555555555555	151.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.603448275862069	0.45555555555555555	153	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5948275862068966	0.45555555555555555	154.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5948275862068966	0.4777777777777778	156	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5862068965517241	0.4777777777777778	160	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5862068965517241	0.5	164	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5862068965517241	0.5111111111111111	165.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5862068965517241	0.5222222222222223	167	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5689655172413793	0.5222222222222223	169	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5689655172413793	0.5333333333333333	170.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5603448275862069	0.5333333333333333	171.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5517241379310345	0.5444444444444444	174	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5431034482758621	0.5444444444444444	177	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5258620689655172	0.5555555555555556	179	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5258620689655172	0.5666666666666667	180.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5258620689655172	0.5777777777777777	184	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5172413793103449	0.5888888888888889	187.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5086206896551724	0.5888888888888889	188.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5086206896551724	0.6	191.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.5	0.6	195	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4827586206896552	0.6111111111111112	196.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4827586206896552	0.6222222222222222	197.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.47413793103448276	0.6222222222222222	200.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.46551724137931033	0.6222222222222222	203.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.45689655172413796	0.6222222222222222	205	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4396551724137931	0.6222222222222222	207.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.43103448275862066	0.6222222222222222	209.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.43103448275862066	0.6333333333333333	210.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4224137931034483	0.6333333333333333	213.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4224137931034483	0.6444444444444445	220.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4224137931034483	0.6555555555555556	226	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4224137931034483	0.6777777777777778	228	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.41379310344827586	0.6777777777777778	230	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4051724137931034	0.6777777777777778	235	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.4051724137931034	0.6888888888888889	241.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.39655172413793105	0.6888888888888889	244.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.39655172413793105	0.7111111111111111	247.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.39655172413793105	0.7333333333333333	255.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.39655172413793105	0.7444444444444445	264.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.39655172413793105	0.7555555555555555	269.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.39655172413793105	0.7666666666666667	272.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3879310344827586	0.7666666666666667	274.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3879310344827586	0.7777777777777778	277.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3793103448275862	0.7777777777777778	282.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3706896551724138	0.7777777777777778	291.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3620689655172414	0.7777777777777778	301.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3620689655172414	0.7888888888888889	305.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.35344827586206895	0.7888888888888889	307	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3448275862068966	0.7888888888888889	312.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.33620689655172414	0.7888888888888889	330.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3275862068965517	0.7888888888888889	344.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3275862068965517	0.8	354.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.31896551724137934	0.8	367	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.31896551724137934	0.8111111111111111	372.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3103448275862069	0.8111111111111111	376.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.3017241379310345	0.8111111111111111	381	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.29310344827586204	0.8111111111111111	386.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.29310344827586204	0.8222222222222222	395.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.29310344827586204	0.8333333333333334	410	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.29310344827586204	0.8444444444444444	423	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.28448275862068967	0.8444444444444444	438	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.27586206896551724	0.8444444444444444	465	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.27586206896551724	0.8555555555555555	493.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.2672413793103448	0.8555555555555555	516	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.25862068965517243	0.8555555555555555	548	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.25	0.8555555555555555	573	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.25	0.8666666666666667	578	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.2413793103448276	0.8777777777777778	585	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.23275862068965517	0.8777777777777778	591.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.22413793103448276	0.8777777777777778	592.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.21551724137931033	0.8777777777777778	598	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.20689655172413793	0.8777777777777778	611.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.20689655172413793	0.8888888888888888	638.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.19827586206896552	0.8888888888888888	669.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1896551724137931	0.8888888888888888	712.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1810344827586207	0.8888888888888888	758.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1810344827586207	0.9	795	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1724137931034483	0.9	818.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1724137931034483	0.9111111111111111	846.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1724137931034483	0.9222222222222223	878.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.16379310344827586	0.9222222222222223	912.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.15517241379310345	0.9222222222222223	992.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.15517241379310345	0.9333333333333333	1048.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.14655172413793102	0.9333333333333333	1055	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.13793103448275862	0.9333333333333333	1098	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.13793103448275862	0.9444444444444444	1138.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.12931034482758622	0.9444444444444444	1158.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1206896551724138	0.9444444444444444	1237.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.1206896551724138	0.9555555555555556	1346.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.11206896551724138	0.9555555555555556	1445	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.10344827586206896	0.9555555555555556	1496	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.09482758620689655	0.9555555555555556	1502	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.09482758620689655	0.9666666666666667	1592	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.08620689655172414	0.9666666666666667	1731.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.07758620689655173	0.9666666666666667	1844.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.07758620689655173	0.9777777777777777	2015	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.07758620689655173	0.9888888888888889	2219.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.06896551724137931	0.9888888888888889	2444	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.0603448275862069	0.9888888888888889	2686.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.05172413793103448	0.9888888888888889	3135	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.04310344827586207	0.9888888888888889	4065.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.034482758620689655	0.9888888888888889	5017.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.02586206896551724	0.9888888888888889	5869	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.017241379310344827	0.9888888888888889	6424	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0.008620689655172414	0.9888888888888889	6662.5	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0	0.9888888888888889	18818	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	0	1	Inf	roc
rf_mphl	fit	FALSE	log_reg	FIT_value	1	0	NA	lower_ci
