primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit_demo	log_reg	primary_prob	Repeat16	Fold3	0.6672833795868024	0.5106382978723404	0.7101449275362319	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat16	Fold4	0.5556561085972851	0.9019607843137255	0.1076923076923077	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat16	Fold5	0.6610583446404342	0.7454545454545455	0.4925373134328358	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat17	Fold1	0.69358372456964	0.8444444444444444	0.5352112676056338	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat17	Fold2	0.5427295918367346	0.6530612244897959	0.40625	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat17	Fold3	0.6707946336429309	0.5490196078431373	0.7105263157894737	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat17	Fold4	0.6482294410301433	0.9215686274509803	0.2835820895522388	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat17	Fold5	0.6533536585365853	0.775	0.47560975609756095	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat18	Fold1	0.7036363636363636	0.92	0.2727272727272727	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat18	Fold2	0.6298046628859483	0.7391304347826086	0.4782608695652174	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat18	Fold3	0.6783935242839352	0.5227272727272727	0.7671232876712328	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat18	Fold4	0.5753623188405798	0.6956521739130435	0.4266666666666667	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat18	Fold5	0.5903896103896104	0.96	0.025974025974025976	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat19	Fold1	0.6811643835616438	0.6	0.6438356164383562	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat19	Fold2	0.6578723404255319	0.723404255319149	0.49333333333333335	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat19	Fold3	0.6758241758241759	0.5769230769230769	0.6571428571428571	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat19	Fold4	0.6287100456621004	0.7083333333333334	0.5616438356164384	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat19	Fold5	0.6249630286897367	0.8979591836734694	0.2608695652173913	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat20	Fold1	0.6460118655240606	0.34146341463414637	0.8243243243243243	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat20	Fold2	0.6909153005464481	0.7083333333333334	0.5737704918032787	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat20	Fold3	0.6578947368421052	0.7608695652173914	0.4605263157894737	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat20	Fold4	0.6057516339869281	0.9215686274509803	0.14666666666666667	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	primary_prob	Repeat20	Fold5	0.6213513513513513	0.8	0.40540540540540543	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold1	0.5705882352941176	0.8823529411764706	0.23076923076923078	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold2	0.5796052631578947	0.3157894736842105	0.775	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold3	0.556781045751634	0.6274509803921569	0.4444444444444444	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold4	0.6539115646258503	0.42857142857142855	0.7638888888888888	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold5	0.6363500149835182	0.723404255319149	0.38028169014084506	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold1	0.5849358974358975	0.7435897435897436	0.4625	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold2	0.582780612244898	0.6785714285714286	0.4857142857142857	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold3	0.6310024009603842	0.42857142857142855	0.7352941176470589	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold4	0.5927095292766934	0.8269230769230769	0.2835820895522388	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold5	0.6031666666666666	0.325	0.8533333333333334	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold1	0.6166666666666667	0.9	0.2535211267605634	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold2	0.6380629967618487	0.627906976744186	0.5569620253164557	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold3	0.5538998097653772	0.42105263157894735	0.6867469879518072	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold4	0.6022108843537415	0.4897959183673469	0.65	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold5	0.6057754704737184	0.10869565217391304	0.9253731343283582	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold1	0.5638640429338104	0.3488372093023256	0.7384615384615385	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold2	0.6140422077922078	0.6875	0.5064935064935064	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold3	0.5490083357286577	0.8163265306122449	0.22535211267605634	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold4	0.6764333227747862	0.2682926829268293	0.8311688311688312	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold5	0.6092207792207792	0.7090909090909091	0.4	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold1	0.5665478312537136	0.7450980392156863	0.3333333333333333	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold2	0.6578947368421052	0.5263157894736842	0.6933333333333334	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold3	0.615842763549732	0.8695652173913043	0.3698630136986301	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold4	0.5559299191374663	0.6981132075471698	0.37142857142857144	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold5	0.6200657894736842	0.3125	0.8289473684210527	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold1	0.6854094579008073	0.6078431372549019	0.6617647058823529	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold2	0.6004239533651299	0.35294117647058826	0.8108108108108109	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold3	0.6665085388994307	0.8235294117647058	0.4838709677419355	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold4	0.535990481856038	0.6341463414634146	0.36585365853658536	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold5	0.5086872586872587	0.6904761904761905	0.33783783783783783	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold1	0.5798692810457516	0.7647058823529411	0.41333333333333333	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold2	0.684779299847793	0.8666666666666667	0.3972602739726027	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold3	0.5309898242368177	0.3404255319148936	0.6376811594202898	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold4	0.6147086031452359	0.5106382978723404	0.6956521739130435	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold5	0.6267626321974148	0.6304347826086957	0.581081081081081	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold1	0.5711328009464656	0.46938775510204084	0.6086956521739131	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold2	0.5777243589743589	0.4358974358974359	0.7625	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold3	0.6437937062937062	0.7307692307692307	0.5151515151515151	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold4	0.6313775510204082	0.4107142857142857	0.7285714285714285	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold5	0.5938333333333333	0.825	0.25333333333333335	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold1	0.6315942028985507	0.42	0.7391304347826086	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold2	0.6256853070175439	0.4583333333333333	0.7631578947368421	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold3	0.5261139517896275	0.7567567567567568	0.33783783783783783	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold4	0.5694444444444444	0.6851851851851852	0.4166666666666667	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold5	0.6376811594202898	0.6382978723404256	0.5652173913043478	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold1	0.6505882352941177	0.8823529411764706	0.26666666666666666	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold2	0.6280048076923077	0.5192307692307693	0.6875	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold3	0.6094594594594595	0.5405405405405406	0.5375	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold4	0.5426447574334898	0.4444444444444444	0.5774647887323944	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold5	0.5986394557823129	0.6428571428571429	0.4857142857142857	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat11	Fold1	0.7009057971014493	0.2	0.9855072463768116	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat11	Fold2	0.5353475041796035	0.71698113207547165	0.3670886075949367	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat11	Fold3	0.6565785281936922	0.7906976744186046	0.3561643835616438	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat11	Fold4	0.5994202898550725	0.54	0.5507246376811594	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat11	Fold5	0.5372857142857143	0.48	0.6142857142857143	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat12	Fold1	0.5874510763209393	0.42857142857142855	0.7123287671232876	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat12	Fold2	0.6228937728937729	0.6923076923076923	0.42857142857142855	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat12	Fold3	0.6427771556550952	0.5319148936170213	0.6842105263157895	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat12	Fold4	0.5960530373111317	0.7659574468085106	0.37681159420289856	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat12	Fold5	0.5589539007092199	0.9148936170212766	0.18055555555555555	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat13	Fold1	0.624860646599777	0.5	0.6231884057971014	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat13	Fold2	0.5156521739130435	0.6086956521739131	0.4266666666666667	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat13	Fold3	0.5823161189358372	0.6666666666666666	0.4788732394366197	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat13	Fold4	0.6481481481481481	0.3902439024390244	0.7901234567901234	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat13	Fold5	0.6532451923076923	0.9423076923076923	0.28125	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat14	Fold1	0.608133584702397	0.7659574468085106	0.25316455696202533	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat14	Fold2	0.6326631509558339	0.6829268292682927	0.4864864864864865	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat14	Fold3	0.6274703557312253	0.3695652173913043	0.7272727272727273	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat14	Fold4	0.6184503901895206	0.6153846153846154	0.5217391304347826	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat14	Fold5	0.5136111111111111	0.28	0.7638888888888888	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat15	Fold1	0.5809178743961353	0.3888888888888889	0.7536231884057971	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat15	Fold2	0.6819866567828021	0.2631578947368421	0.8732394366197183	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat15	Fold3	0.5208219178082192	0.88	0.1506849315068493	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat15	Fold4	0.6015988372093023	0.7441860465116279	0.3625	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat15	Fold5	0.6438396254023997	0.6862745098039216	0.5074626865671642	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat16	Fold1	0.604757085020243	0.5789473684210527	0.5	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat16	Fold2	0.6713305898491083	0.4666666666666667	0.8518518518518519	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat16	Fold3	0.551495528831329	0.7659574468085106	0.42028985507246375	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat16	Fold4	0.6378582202111613	0.39215686274509803	0.7076923076923077	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat16	Fold5	0.5440976933514247	0.6545454545454545	0.3582089552238806	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat17	Fold1	0.6092331768388106	0.4666666666666667	0.704225352112676	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat17	Fold2	0.5950255102040817	0.40816326530612246	0.765625	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat17	Fold3	0.6378998968008256	0.7058823529411765	0.5657894736842105	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat17	Fold4	0.5613110916008194	0.8627450980392157	0.19402985074626866	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat17	Fold5	0.6032012195121951	0.725	0.47560975609756095	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat18	Fold1	0.631969696969697	0.72	0.45454545454545453	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat18	Fold2	0.6762759924385633	0.6304347826086957	0.5797101449275363	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat18	Fold3	0.6667185554171855	0.7727272727272727	0.4246575342465753	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat18	Fold4	0.5192753623188405	0.41304347826086957	0.64	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat18	Fold5	0.5244155844155844	0.38	0.5844155844155844	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat19	Fold1	0.6282534246575342	0.65	0.589041095890411	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat19	Fold2	0.5604255319148936	0.5957446808510638	0.49333333333333335	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat19	Fold3	0.5526098901098901	0.46153846153846156	0.6571428571428571	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat19	Fold4	0.6712328767123288	0.6875	0.5616438356164384	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat19	Fold5	0.6018929310854777	0.8367346938775511	0.37681159420289856	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat20	Fold1	0.5959129861568886	0.2682926829268293	0.8513513513513513	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat20	Fold2	0.6401980874316939	0.625	0.5737704918032787	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat20	Fold3	0.5818077803203662	0.8913043478260869	0.3157894736842105	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat20	Fold4	0.6521568627450981	0.5098039215686274	0.76	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat20	Fold5	0.5444594594594595	0.68	0.3918918918918919	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat01	Fold1	0.5698340874811463	0.803921568627451	0.35384615384615387	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat01	Fold2	0.5654605263157895	0.18421052631578946	0.85	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat01	Fold3	0.5857843137254902	0.8627450980392157	0.3194444444444444	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat01	Fold4	0.6011904761904762	0.8979591836734694	0.2361111111111111	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat01	Fold5	0.5915492957746479	0.8723404255319149	0.19718309859154928	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat02	Fold1	0.5038461538461538	0.7948717948717948	0.2125	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat02	Fold2	0.6086734693877551	0.75	0.4142857142857143	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat02	Fold3	0.6503601440576231	0.8367346938775511	0.35294117647058826	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat02	Fold4	0.6110792192881745	0.7884615384615384	0.34328358208955223	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat02	Fold5	0.5896666666666667	0.35	0.8133333333333334	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat03	Fold1	0.6025821596244131	0.8833333333333333	0.2535211267605634	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat03	Fold2	0.5604945540182514	0.7906976744186046	0.26582278481012656	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat03	Fold3	0.562143310082435	0.7631578947368421	0.3493975903614458	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat03	Fold4	0.6081632653061224	0.7959183673469388	0.3	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat03	Fold5	0.6031797534068787	0.10869565217391304	0.9402985074626866	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat04	Fold1	0.623613595706619	0.5348837209302325	0.5692307692307692	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat04	Fold2	0.5514069264069265	0.8125	0.3246753246753247	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat04	Fold3	0.5740155217016384	0.5510204081632653	0.5633802816901409	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat04	Fold4	0.5606588533417802	0.7804878048780488	0.37662337662337664	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat04	Fold5	0.6044155844155844	0.8545454545454545	0.2571428571428571	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat05	Fold1	0.630273321449792	0.7843137254901961	0.4090909090909091	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat05	Fold2	0.5726315789473684	0.8421052631578947	0.25333333333333335	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat05	Fold3	0.5878499106611078	0.6304347826086957	0.4246575342465753	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat05	Fold4	0.5557951482479785	0.8490566037735849	0.2714285714285714	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat05	Fold5	0.6030701754385965	0.8125	0.34210526315789475	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat06	Fold1	0.6427335640138409	0.7058823529411765	0.45588235294117646	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat06	Fold2	0.5572337042925278	0.6470588235294118	0.43243243243243246	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat06	Fold3	0.681214421252372	0.9019607843137255	0.3709677419354839	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat06	Fold4	0.5056513979773944	0.7073170731707317	0.3048780487804878	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat06	Fold5	0.574967824967825	0.8571428571428571	0.33783783783783783	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat07	Fold1	0.5283660130718955	0.21568627450980393	0.6933333333333334	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat07	Fold2	0.6395738203957382	0.8666666666666667	0.3013698630136986	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat07	Fold3	0.5738513721862473	0.6170212765957447	0.463768115942029	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat07	Fold4	0.6219549799568301	0.851063829787234	0.36231884057971014	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat07	Fold5	0.6454171562867215	0.8695652173913043	0.22972972972972974	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat08	Fold1	0.5229222123632061	0.7755102040816326	0.30434782608695654	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat08	Fold2	0.6423076923076924	0.6410256410256411	0.55	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat08	Fold3	0.657051282051282	0.8076923076923077	0.30303030303030304	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat08	Fold4	0.5941326530612245	0.5714285714285714	0.5714285714285714	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat08	Fold5	0.537	0.85	0.24	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat09	Fold1	0.5828985507246377	0.42	0.6811594202898551	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat09	Fold2	0.6181469298245614	0.75	0.42105263157894735	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat09	Fold3	0.585463842220599	0.5405405405405406	0.581081081081081	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat09	Fold4	0.5303497942386831	0.8703703703703703	0.2638888888888889	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat09	Fold5	0.6558741905642923	0.8936170212765957	0.2898550724637681	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat10	Fold1	0.6465359477124183	0.6078431372549019	0.6133333333333333	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat10	Fold2	0.5600961538461539	0.6153846153846154	0.375	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat10	Fold3	0.5858108108108109	0.8648648648648649	0.25	all	rf_mags	log_reg_mags_fit_demo
