primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	primary_prob	Repeat01	Fold2	0.6204545454545455	0.7727272727272727	0.45	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat01	Fold3	0.5285087719298246	0.8421052631578947	0.18055555555555555	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat01	Fold4	0.6041666666666666	0.8181818181818182	0.2916666666666667	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat01	Fold5	0.5314192849404117	0.8461538461538461	0.2535211267605634	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat02	Fold1	0.6440217391304348	0.9130434782608695	0.225	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat02	Fold2	0.5435374149659864	0.9047619047619048	0.12857142857142856	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat02	Fold3	0.6730769230769231	1	0.08823529411764706	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat02	Fold4	0.5839552238805971	0.8333333333333334	0.31343283582089554	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat02	Fold5	0.5228070175438596	0.7368421052631579	0.21333333333333335	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat03	Fold1	0.7394366197183099	0.9375	0.352112676056338	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat03	Fold2	0.5764767932489452	0.625	0.379746835443038	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat03	Fold3	0.6280775275013096	0.8695652173913043	0.3132530120481928	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat03	Fold4	0.5051282051282051	0.6923076923076923	0.4	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat03	Fold5	0.5522388059701493	0.9166666666666666	0.2835820895522388	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat04	Fold1	0.5714285714285714	0.9642857142857143	0.2153846153846154	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat04	Fold2	0.6006493506493507	0.6785714285714286	0.5194805194805194	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat04	Fold3	0.5618153364632238	0.9444444444444444	0.09859154929577464	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat04	Fold4	0.5281385281385281	0.20833333333333334	0.6883116883116883	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat04	Fold5	0.7676190476190476	0.9333333333333333	0.44285714285714284	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat05	Fold1	0.6096969696969697	0.8	0.3939393939393939	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat05	Fold2	0.6291358024691358	1	0.12	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat05	Fold3	0.536986301369863	0.72	0.3424657534246575	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat05	Fold4	0.6135338345864662	0.8421052631578947	0.3	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat05	Fold5	0.6362229102167183	0.8823529411764706	0.40789473684210525	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat06	Fold1	0.511437908496732	0.7777777777777778	0.3382352941176471	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat06	Fold2	0.6124078624078624	0.9090909090909091	0.16216216216216217	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat06	Fold3	0.5904377880184332	0.8928571428571429	0.1935483870967742	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat06	Fold4	0.5949935815147626	0.5789473684210527	0.5121951219512195	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat06	Fold5	0.579002079002079	0.8846153846153846	0.3108108108108108	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat07	Fold1	0.5592156862745098	0.6470588235294118	0.41333333333333333	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat07	Fold2	0.5649054142204827	0.9047619047619048	0.1643835616438356	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat07	Fold3	0.610248447204969	0.6071428571428571	0.4782608695652174	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat07	Fold4	0.6721014492753623	0.875	0.2898550724637681	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat07	Fold5	0.5552291421856639	0.9130434782608695	0.13513513513513514	neg-v-naa	rf_mags	log_reg_mags_fit
