primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold2	0.6929166666666667	0.8333333333333334	0.35	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold3	0.6292613636363636	0.90625	0.24242424242424243	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold4	0.7226600985221675	0.6896551724137931	0.6285714285714286	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold5	0.5854901960784313	0.9411764705882353	0.05333333333333334	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold1	0.6697408871321915	0.9393939393939394	0.2028985507246377	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold2	0.6810526315789474	0.8	0.5789473684210527	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold3	0.6657392686804452	0.8529411764705882	0.35135135135135137	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold4	0.6393097643097643	0.7878787878787878	0.3888888888888889	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold5	0.5533596837944664	0.8181818181818182	0.2463768115942029	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold1	0.6778494623655914	0.8709677419354839	0.22666666666666666	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold2	0.57763671875	0.6875	0.34375	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold3	0.6282258064516129	0.9032258064516129	0.3	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold4	0.64379827351204	0.967741935483871	0.19718309859154928	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold5	0.6562770562770562	0.7272727272727273	0.5714285714285714	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold1	0.5397571484528007	0.7297297297297297	0.2028985507246377	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold2	0.6962025316455696	0.9523809523809523	0.08860759493670886	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold3	0.7026071586389748	0.7419354838709677	0.5205479452054794	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold4	0.6260869565217392	0.775	0.463768115942029	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold5	0.6413793103448275	0.6896551724137931	0.5	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold1	0.6230801162308012	0.7878787878787878	0.2876712328767123	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold2	0.7364661654135338	0.6842105263157895	0.6714285714285714	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold3	0.5709382151029748	0.6086956521739131	0.4605263157894737	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold4	0.6072463768115942	0.9333333333333333	0.21739130434782608	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold5	0.6866830065359477	0.8529411764705882	0.4305555555555556	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold1	0.5726708074534161	0.8	0.2608695652173913	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold2	0.6166666666666667	0.4583333333333333	0.68	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold3	0.6443661971830986	0.9166666666666666	0.04225352112676056	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold4	0.6159122085048011	0.5925925925925926	0.5555555555555556	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold5	0.7309027777777778	0.8888888888888888	0.3125	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold1	0.5307725883893496	0.7241379310344828	0.2911392405063291	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold2	0.6909328683522232	0.7419354838709677	0.4189189189189189	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold3	0.5416666666666666	0.9444444444444444	0.07575757575757576	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold4	0.6443701226309922	0.8846153846153846	0.30434782608695654	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold5	0.6867283950617284	0.8055555555555556	0.4305555555555556	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat15	Fold1	0.6516908212560386	0.9	0.2753623188405797	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat15	Fold2	0.6003521126760564	0.9375	0.07042253521126761	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat15	Fold3	0.7277397260273972	0.59375	0.726027397260274	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat15	Fold4	0.5745370370370371	0.7777777777777778	0.2625	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat15	Fold5	0.6579265832997176	0.5945945945945946	0.6417910447761194	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat16	Fold1	0.7118171683389075	0.6521739130434783	0.6794871794871795	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat16	Fold2	0.5899470899470899	0.8928571428571429	0.19753086419753085	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat16	Fold3	0.6217391304347826	0.825	0.30434782608695654	all	rf_mags	log_reg_mags_fit
